DateTime,Temperature,Irradiance,ElevationAngle,WindSpeed,Humidity,CloudCover,Precipitation,Maintanance_Panel,Energy
2017-01-01 00:00:00,12.9,0.0,-1.0,1.3,72.05,0,1.2,2,0.0
2017-01-01 01:00:00,12.6,0.0,-1.0,1.3,73.58,0,1.2,2,0.0
2017-01-01 02:00:00,15.2,0.031,85.73,1.4,71.77,0,1.2,2,1.1419
2017-01-01 03:00:00,19.0,0.218,73.4,2.7,53.07,0,1.3,2,3.8983
2017-01-01 04:00:00,22.2,0.422,61.9,2.3,47.44,0,1.3,2,13.0742
2017-01-01 05:00:00,25.9,0.592,51.98,1.6,36.44,0,1.3,2,18.798
2017-01-01 06:00:00,27.3,0.729,44.72,1.0,33.54,0,1.4,2,23.4482
2017-01-01 07:00:00,28.0,0.777,41.54,0.4,32.64,0,1.4,2,23.0371
2017-01-01 08:00:00,28.3,0.748,43.37,0.4,32.23,0,1.5,2,22.9926
2017-01-01 09:00:00,28.1,0.641,49.64,0.6,32.43,0,1.5,2,19.2953
2017-01-01 10:00:00,27.5,0.48400000000000004,58.95,0.7,33.87,0,1.5,2,13.8813
2017-01-01 11:00:00,26.0,0.284,70.09,0.6,43.66,0,1.5,2,7.973699999999999
2017-01-01 12:00:00,23.0,0.08,82.27,0.8,52.44,0,1.5,2,0.0
2017-01-01 13:00:00,21.5,0.0,-1.0,1.0,52.65,0,1.5,2,0.0
2017-01-01 14:00:00,20.3,0.0,-1.0,1.0,55.72,0,1.4,2,0.0
2017-01-01 15:00:00,19.2,0.0,-1.0,1.1,58.37,0,1.4,2,0.0
2017-01-01 16:00:00,18.2,0.0,-1.0,1.1,60.73,0,1.4,2,0.0
2017-01-01 17:00:00,17.3,0.0,-1.0,1.1,62.64,0,1.4,2,0.0
2017-01-01 18:00:00,16.4,0.0,-1.0,1.1,64.54,0,1.4,2,0.0
2017-01-01 19:00:00,15.6,0.0,-1.0,1.2,65.91,0,1.3,2,0.0
2017-01-01 20:00:00,14.9,0.0,-1.0,1.2,66.84,0,1.3,2,0.0
2017-01-01 21:00:00,14.4,0.0,-1.0,1.2,66.94,0,1.3,2,0.0
2017-01-01 22:00:00,13.9,0.0,-1.0,1.2,67.03,0,1.3,2,0.0
2017-01-01 23:00:00,13.5,0.0,-1.0,1.3,66.83,0,1.3,2,0.0
2017-01-02 00:00:00,13.0,0.0,-1.0,1.3,67.18,0,1.3,3,0.0
2017-01-02 01:00:00,12.6,0.0,-1.0,1.3,67.73,0,1.2,3,0.0
2017-01-02 02:00:00,15.5,0.038,85.8,1.3,65.44,0,1.2,3,1.3837
2017-01-02 03:00:00,19.3,0.24,73.45,2.4,44.55,0,1.2,3,6.5953
2017-01-02 04:00:00,22.6,0.454,61.94,2.3,39.35,0,1.2,3,14.0231
2017-01-02 05:00:00,26.3,0.63,51.98,1.9,30.29,0,1.3,3,19.8674
2017-01-02 06:00:00,27.6,0.722,44.68,1.5,29.12,0,1.3,3,19.9126
2017-01-02 07:00:00,28.2,0.771,41.46,1.4,28.65,0,1.3,3,24.5304
2017-01-02 08:00:00,28.5,0.744,43.25,1.4,28.28,0,1.4,3,20.5664
2017-01-02 09:00:00,28.3,0.637,49.5,1.5,28.28,0,1.4,3,16.9101
2017-01-02 10:00:00,27.5,0.482,58.81,1.4,31.01,0,1.4,3,12.64
2017-01-02 11:00:00,25.6,0.284,69.95,1.0,43.33,0,1.4,3,7.889799999999999
2017-01-02 12:00:00,22.1,0.08,82.14,1.0,52.09,0,1.3,3,0.8300000000000001
2017-01-02 13:00:00,20.3,0.0,-1.0,1.2,52.94,0,1.3,3,0.0
2017-01-02 14:00:00,19.0,0.0,-1.0,1.2,55.65,0,1.3,3,0.0
2017-01-02 15:00:00,18.0,0.0,-1.0,1.2,57.09,0,1.2,3,0.0
2017-01-02 16:00:00,17.3,0.0,-1.0,1.2,57.15,0,1.2,3,0.0
2017-01-02 17:00:00,16.4,0.0,-1.0,1.2,57.75,0,1.2,3,0.0
2017-01-02 18:00:00,15.0,0.0,-1.0,1.3,60.74,0,1.2,3,0.0
2017-01-02 19:00:00,13.6,0.0,-1.0,1.4,63.04,0,1.1,3,0.0
2017-01-02 20:00:00,12.8,0.0,-1.0,1.7,61.62,0,1.1,3,0.0
2017-01-02 21:00:00,12.4,0.0,-1.0,2.0,59.07,0,1.1,3,0.0
2017-01-02 22:00:00,12.1,0.0,-1.0,2.4,57.4,0,1.1,3,0.0
2017-01-02 23:00:00,12.0,0.0,-1.0,2.7,56.28,0,1.1,3,0.0
2017-01-03 00:00:00,11.9,0.0,-1.0,3.0,55.76,0,1.1,3,0.0
2017-01-03 01:00:00,11.8,0.0,-1.0,3.3,55.45,0,1.1,3,0.0
2017-01-03 02:00:00,13.9,0.038,85.86,4.3,48.58,0,1.1,3,1.3932
2017-01-03 03:00:00,16.9,0.23899999999999996,73.5,4.5,42.81,0,1.1,3,5.6495999999999995
2017-01-03 04:00:00,21.2,0.454,61.96,4.7,34.55,0,1.1,3,13.123000000000001
2017-01-03 05:00:00,24.5,0.632,51.98,4.3,27.98,0,1.1,3,17.1156
2017-01-03 06:00:00,26.7,0.759,44.64,3.3,25.1,0,1.1,3,24.2964
2017-01-03 07:00:00,27.9,0.81,41.37,2.7,23.96,0,1.1,3,23.9103
2017-01-03 08:00:00,28.4,0.784,43.12,2.5,23.5,0,1.1,3,22.953
2017-01-03 09:00:00,28.4,0.691,49.36,2.4,23.24,0,1.1,3,19.7563
2017-01-03 10:00:00,27.6,0.528,58.67,2.2,26.15,0,1.1,3,13.2196
2017-01-03 11:00:00,25.5,0.318,69.81,1.3,38.82,0,1.1,3,6.0786999999999995
2017-01-03 12:00:00,21.7,0.098,82.0,1.2,47.33,0,1.0,3,0.0
2017-01-03 13:00:00,20.1,0.0,-1.0,1.3,45.14,0,1.0,3,0.0
2017-01-03 14:00:00,18.9,0.0,-1.0,1.3,46.78,0,0.9,3,0.0
2017-01-03 15:00:00,17.4,0.0,-1.0,1.4,49.66,0,0.9,3,0.0
2017-01-03 16:00:00,15.8,0.0,-1.0,1.4,53.43,0,0.9,3,0.0
2017-01-03 17:00:00,14.4,0.0,-1.0,1.4,56.57,0,0.9,3,0.0
2017-01-03 18:00:00,13.4,0.0,-1.0,1.5,57.97,0,0.9,3,0.0
2017-01-03 19:00:00,12.6,0.0,-1.0,1.6,58.74,0,0.9,3,0.0
2017-01-03 20:00:00,12.0,0.0,-1.0,1.8,59.05,0,0.9,3,0.0
2017-01-03 21:00:00,11.6,0.0,-1.0,1.9,58.98,0,0.9,3,0.0
2017-01-03 22:00:00,11.2,0.0,-1.0,2.0,59.39,0,0.9,3,0.0
2017-01-03 23:00:00,11.0,0.0,-1.0,2.1,59.36,0,0.9,3,0.0
2017-01-04 00:00:00,10.8,0.0,-1.0,2.2,59.48,0,0.9,2,0.0
2017-01-04 01:00:00,10.6,0.0,-1.0,2.2,60.02,0,0.9,2,0.0
2017-01-04 02:00:00,13.9,0.042,85.92,3.2,48.86,0,0.9,2,1.5558
2017-01-04 03:00:00,17.3,0.254,73.54,3.8,40.02,0,0.9,2,7.271000000000001
2017-01-04 04:00:00,21.5,0.475,61.98,3.4,33.29,0,0.9,2,13.0199
2017-01-04 05:00:00,24.9,0.657,51.97,2.8,26.16,0,0.9,2,21.1855
2017-01-04 06:00:00,26.6,0.777,44.58,2.1,24.46,0,1.0,2,22.2098
2017-01-04 07:00:00,27.6,0.827,41.27,1.6,23.95,0,1.0,2,24.8291
2017-01-04 08:00:00,28.1,0.8,42.99,1.3,23.82,0,1.0,2,23.8246
2017-01-04 09:00:00,28.0,0.692,49.22,1.2,23.98,0,1.0,2,22.0799
2017-01-04 10:00:00,27.4,0.529,58.52,1.1,25.3,0,1.0,2,15.4591
2017-01-04 11:00:00,25.8,0.32,69.67,0.8,34.76,0,1.0,2,9.248
2017-01-04 12:00:00,22.7,0.1,81.87,0.8,43.31,0,1.0,2,0.0
2017-01-04 13:00:00,20.9,0.0,-1.0,1.1,43.07,0,0.9,2,0.0
2017-01-04 14:00:00,19.5,0.0,-1.0,1.2,46.48,0,0.9,2,0.0
2017-01-04 15:00:00,18.3,0.0,-1.0,1.2,48.64,0,0.9,2,0.0
2017-01-04 16:00:00,17.4,0.0,-1.0,1.2,50.01,0,0.9,2,0.0
2017-01-04 17:00:00,16.6,0.0,-1.0,1.2,50.86,0,0.9,2,0.0
2017-01-04 18:00:00,15.7,0.0,-1.0,1.3,51.83,0,0.8,2,0.0
2017-01-04 19:00:00,14.5,0.0,-1.0,1.4,54.6,0,0.8,2,0.0
2017-01-04 20:00:00,13.1,0.0,-1.0,1.4,58.94,0,0.8,2,0.0
2017-01-04 21:00:00,12.1,0.0,-1.0,1.5,61.62,0,0.8,2,0.0
2017-01-04 22:00:00,11.5,0.0,-1.0,1.6,62.81,0,0.8,2,0.0
2017-01-04 23:00:00,11.0,0.0,-1.0,1.6,63.75,0,0.8,2,0.0
2017-01-05 00:00:00,10.7,0.0,-1.0,1.7,64.15,0,0.8,2,0.0
2017-01-05 01:00:00,10.5,0.0,-1.0,1.8,64.65,0,0.8,2,0.0
2017-01-05 02:00:00,14.0,0.039,85.97,2.5,54.31,0,0.8,2,1.444
2017-01-05 03:00:00,17.8,0.247,73.58,3.5,41.73,0,0.8,2,5.996
2017-01-05 04:00:00,21.6,0.467,62.0,3.1,36.72,0,0.8,2,11.7259
2017-01-05 05:00:00,25.7,0.649,51.95,2.7,26.57,0,0.8,2,20.8208
2017-01-05 06:00:00,27.2,0.768,44.53,2.0,24.45,0,0.9,2,22.8215
2017-01-05 07:00:00,28.0,0.82,41.17,1.5,23.72,0,0.9,2,26.533
2017-01-05 08:00:00,28.4,0.795,42.86,0.9,23.12,0,0.9,2,24.6128
2017-01-05 09:00:00,28.3,0.698,49.07,0.5,22.97,0,0.9,2,20.2554
2017-01-05 10:00:00,27.7,0.532,58.37,0.4,24.0,0,1.0,2,16.5384
2017-01-05 11:00:00,26.2,0.323,69.52,0.5,32.55,0,1.0,2,7.333
2017-01-05 12:00:00,23.1,0.103,81.73,0.8,41.06,0,0.9,2,1.6648
2017-01-05 13:00:00,20.8,0.0,-1.0,1.0,44.28,0,0.9,2,0.0
2017-01-05 14:00:00,19.4,0.0,-1.0,1.1,48.18,0,0.9,2,0.0
2017-01-05 15:00:00,18.3,0.0,-1.0,1.1,51.12,0,0.9,2,0.0
2017-01-05 16:00:00,17.3,0.0,-1.0,1.1,53.76,0,0.9,2,0.0
2017-01-05 17:00:00,16.5,0.0,-1.0,1.1,55.36,0,0.9,2,0.0
2017-01-05 18:00:00,15.8,0.0,-1.0,1.1,56.22,0,0.9,2,0.0
2017-01-05 19:00:00,15.1,0.0,-1.0,1.1,56.64,0,0.9,2,0.0
2017-01-05 20:00:00,14.4,0.0,-1.0,1.2,57.01,0,0.8,2,0.0
2017-01-05 21:00:00,13.9,0.0,-1.0,1.2,56.83,0,0.8,2,0.0
2017-01-05 22:00:00,13.3,0.0,-1.0,1.3,57.89,0,0.8,2,0.0
2017-01-05 23:00:00,12.9,0.0,-1.0,1.3,58.46,0,0.8,2,0.0
2017-01-06 00:00:00,12.5,0.0,-1.0,1.3,59.16,0,0.8,3,0.0
2017-01-06 01:00:00,12.2,0.0,-1.0,1.3,59.99,0,0.8,3,0.0
2017-01-06 02:00:00,14.8,0.04,-1.0,1.1,64.32,0,0.8,3,1.4609
2017-01-06 03:00:00,18.7,0.248,73.61,2.0,42.02,0,0.9,3,6.905099999999999
2017-01-06 04:00:00,22.2,0.468,62.01,1.3,36.37,0,0.9,3,12.546500000000002
2017-01-06 05:00:00,26.1,0.651,51.93,1.0,26.72,0,0.9,3,18.6166
2017-01-06 06:00:00,27.4,0.776,44.46,1.7,25.18,0,0.9,3,22.7999
2017-01-06 07:00:00,28.0,0.828,41.06,2.0,24.66,0,0.9,3,23.5174
2017-01-06 08:00:00,28.2,0.8,42.71,2.2,24.68,0,1.0,3,23.5281
2017-01-06 09:00:00,27.9,0.699,48.91,2.3,24.98,0,1.0,3,22.0862
2017-01-06 10:00:00,27.0,0.537,58.21,2.4,26.97,0,1.0,3,14.5807
2017-01-06 11:00:00,24.6,0.328,69.37,1.7,38.97,0,1.0,3,7.4734
2017-01-06 12:00:00,19.4,0.106,81.59,1.3,60.02,0,1.0,3,0.0
2017-01-06 13:00:00,17.2,0.0,-1.0,1.4,65.43,0,0.9,3,0.0
2017-01-06 14:00:00,16.1,0.0,-1.0,1.4,70.42,0,0.9,3,0.0
2017-01-06 15:00:00,15.5,0.0,-1.0,1.3,72.31,0,0.9,3,0.0
2017-01-06 16:00:00,15.2,0.0,-1.0,1.2,72.0,0,0.8,3,0.0
2017-01-06 17:00:00,15.0,0.0,-1.0,1.1,70.94,0,0.8,3,0.0
2017-01-06 18:00:00,14.7,0.0,-1.0,0.8,70.64,0,0.8,3,0.0
2017-01-06 19:00:00,14.7,0.0,-1.0,0.6,69.05,0,0.7,3,0.0
2017-01-06 20:00:00,14.5,0.0,-1.0,0.5,67.99,0,0.7,3,0.0
2017-01-06 21:00:00,14.1,0.0,-1.0,0.5,68.09,0,0.7,3,0.0
2017-01-06 22:00:00,13.7,0.0,-1.0,0.6,68.64,0,0.7,3,0.0
2017-01-06 23:00:00,13.3,0.0,-1.0,0.7,69.56,0,0.7,3,0.0
2017-01-07 00:00:00,12.5,0.0,-1.0,0.7,72.59,0,0.7,2,0.0
2017-01-07 01:00:00,12.2,0.0,-1.0,0.7,73.45,0,0.7,2,0.0
2017-01-07 02:00:00,14.2,0.043,-1.0,0.7,72.79,0,0.7,2,1.5908
2017-01-07 03:00:00,17.2,0.258,73.64,1.2,57.82,0,0.7,2,6.421099999999999
2017-01-07 04:00:00,21.7,0.48400000000000004,62.01,0.6,37.71,0,0.7,2,12.327000000000002
2017-01-07 05:00:00,25.0,0.671,51.9,0.8,26.12,0,0.7,2,18.6689
2017-01-07 06:00:00,26.3,0.785,44.39,1.3,23.63,0,0.7,2,23.5273
2017-01-07 07:00:00,27.0,0.838,40.94,1.7,22.67,0,0.7,2,25.2923
2017-01-07 08:00:00,27.2,0.815,42.56,2.0,22.42,0,0.7,2,24.4626
2017-01-07 09:00:00,26.9,0.714,48.75,2.2,22.76,0,0.8,2,19.97
2017-01-07 10:00:00,26.0,0.55,58.06,2.4,24.47,0,0.8,2,15.314
2017-01-07 11:00:00,23.6,0.337,69.22,1.9,35.88,0,0.8,2,9.9632
2017-01-07 12:00:00,18.3,0.11,81.44,1.5,57.52,0,0.9,2,0.0
2017-01-07 13:00:00,16.1,0.0,-1.0,1.6,65.35,0,0.9,2,0.0
2017-01-07 14:00:00,15.0,0.0,-1.0,1.5,73.59,0,0.9,2,0.0
2017-01-07 15:00:00,14.3,0.0,-1.0,1.4,80.92,0,1.0,2,0.0
2017-01-07 16:00:00,13.8,0.0,-1.0,1.2,89.2,0,1.0,2,0.0
2017-01-07 17:00:00,13.5,0.0,-1.0,1.1,96.04,0,1.0,2,0.0
2017-01-07 18:00:00,13.2,0.0,-1.0,1.0,100.0,0,1.0,2,0.0
2017-01-07 19:00:00,12.9,0.0,-1.0,0.9,100.0,0,1.0,2,0.0
2017-01-07 20:00:00,12.7,0.0,-1.0,0.8,100.0,0,1.0,2,0.0
2017-01-07 21:00:00,12.4,0.0,-1.0,0.8,100.0,0,1.0,2,0.0
2017-01-07 22:00:00,12.3,0.0,-1.0,0.8,100.0,0,1.0,2,0.0
2017-01-07 23:00:00,12.3,0.0,-1.0,0.8,100.0,0,1.0,2,0.0
2017-01-08 00:00:00,12.2,0.0,-1.0,0.8,100.0,0,1.0,6,0.0
2017-01-08 01:00:00,12.0,0.0,-1.0,0.8,100.0,0,1.0,6,0.0
2017-01-08 02:00:00,13.7,0.034,-1.0,1.4,93.73,0,1.0,6,1.2091
2017-01-08 03:00:00,16.4,0.24,73.66,1.5,80.03,0,0.9,6,5.4354
2017-01-08 04:00:00,20.9,0.465,62.01,0.9,51.66,0,0.9,6,14.0241
2017-01-08 05:00:00,24.3,0.651,51.86,1.1,33.83,0,0.9,6,20.0956
2017-01-08 06:00:00,26.1,0.782,44.31,1.9,28.5,0,0.9,6,21.3267
2017-01-08 07:00:00,27.0,0.836,40.81,2.3,26.63,0,0.9,6,26.0296
2017-01-08 08:00:00,27.4,0.809,42.41,2.5,25.96,0,1.0,6,25.0753
2017-01-08 09:00:00,27.2,0.712,48.59,2.6,26.87,0,1.0,6,19.8512
2017-01-08 10:00:00,26.3,0.547,57.89,2.6,29.25,0,1.1,6,15.3996
2017-01-08 11:00:00,24.2,0.337,69.07,2.0,40.72,0,1.1,6,7.4442
2017-01-08 12:00:00,19.3,0.112,81.3,1.3,64.56,0,1.2,6,0.8872
2017-01-08 13:00:00,17.3,0.0,-1.0,1.4,73.79,0,1.2,6,0.0
2017-01-08 14:00:00,16.4,0.0,-1.0,1.3,82.73,0,1.2,6,0.0
2017-01-08 15:00:00,15.7,0.0,-1.0,1.3,92.75,0,1.2,6,0.0
2017-01-08 16:00:00,15.0,0.0,-1.0,1.2,100.0,0,1.2,6,0.0
2017-01-08 17:00:00,14.2,0.0,-1.0,1.2,100.0,0,1.2,6,0.0
2017-01-08 18:00:00,13.8,0.0,-1.0,1.1,100.0,0,1.2,6,0.0
2017-01-08 19:00:00,13.8,0.0,-1.0,1.1,100.0,0,1.2,6,0.0
2017-01-08 20:00:00,13.8,0.0,-1.0,1.2,100.0,0,1.2,6,0.0
2017-01-08 21:00:00,13.6,0.0,-1.0,1.2,100.0,0,1.2,6,0.0
2017-01-08 22:00:00,13.3,0.0,-1.0,1.0,100.0,0,1.2,6,0.0
2017-01-08 23:00:00,12.9,0.0,-1.0,0.9,100.0,0,1.2,6,0.0
2017-01-09 00:00:00,12.6,0.0,-1.0,0.9,100.0,0,1.2,8,0.0
2017-01-09 01:00:00,12.3,0.0,-1.0,0.9,100.0,0,1.2,8,0.0
2017-01-09 02:00:00,14.0,0.034,-1.0,1.9,90.71,0,1.2,8,1.1818
2017-01-09 03:00:00,16.8,0.237,73.68,1.6,77.83,0,1.2,8,5.1386
2017-01-09 04:00:00,21.7,0.454,62.0,0.5,54.1,0,1.3,8,13.258
2017-01-09 05:00:00,24.3,0.635,51.82,1.0,42.39,0,1.3,8,19.0941
2017-01-09 06:00:00,26.0,0.754,44.22,2.0,36.59,0,1.3,8,21.8553
2017-01-09 07:00:00,26.8,0.807,40.68,2.6,34.9,0,1.3,8,21.5059
2017-01-09 08:00:00,27.0,0.785,42.24,3.1,34.57,0,1.3,8,22.76
2017-01-09 09:00:00,26.6,0.682,48.41,3.2,35.57,0,1.4,8,20.4213
2017-01-09 10:00:00,25.6,0.523,57.73,3.3,37.97,0,1.4,8,12.2727
2017-01-09 11:00:00,23.6,0.32,68.91,2.9,45.67,0,1.4,8,6.664300000000001
2017-01-09 12:00:00,19.4,0.105,81.16,1.7,66.55,0,1.3,8,0.0
2017-01-09 13:00:00,17.4,0.0,-1.0,1.7,75.5,0,1.3,8,0.0
2017-01-09 14:00:00,16.3,0.0,-1.0,1.6,80.4,0,1.2,8,0.0
2017-01-09 15:00:00,15.4,0.0,-1.0,1.4,83.01,0,1.1,8,0.0
2017-01-09 16:00:00,14.5,0.0,-1.0,1.2,84.66,0,1.1,8,0.0
2017-01-09 17:00:00,13.8,0.0,-1.0,1.1,84.64,0,1.0,8,0.0
2017-01-09 18:00:00,13.3,0.0,-1.0,1.1,82.92,0,1.0,8,0.0
2017-01-09 19:00:00,12.8,0.0,-1.0,1.1,80.91,0,0.9,8,0.0
2017-01-09 20:00:00,12.3,0.0,-1.0,1.1,78.58,0,0.9,8,0.0
2017-01-09 21:00:00,11.7,0.0,-1.0,1.1,76.43,0,0.9,8,0.0
2017-01-09 22:00:00,11.2,0.0,-1.0,1.2,73.65,0,0.9,8,0.0
2017-01-09 23:00:00,10.6,0.0,-1.0,1.2,71.81,0,0.8,8,0.0
2017-01-10 00:00:00,10.0,0.0,-1.0,1.2,70.61,0,0.8,2,0.0
2017-01-10 01:00:00,9.6,0.0,-1.0,1.3,69.5,0,0.7,2,0.0
2017-01-10 02:00:00,13.0,0.039,-1.0,1.7,58.11,0,0.7,2,1.4502
2017-01-10 03:00:00,16.6,0.25,73.69,2.6,41.16,0,0.7,2,7.152799999999999
2017-01-10 04:00:00,21.1,0.476,61.99,2.4,33.92,0,0.7,2,14.085999999999999
2017-01-10 05:00:00,24.1,0.663,51.77,1.8,29.75,0,0.7,2,20.4814
2017-01-10 06:00:00,25.9,0.797,44.13,1.3,26.04,0,0.7,2,22.9986
2017-01-10 07:00:00,27.2,0.848,40.54,0.9,22.39,0,0.8,2,26.6148
2017-01-10 08:00:00,27.7,0.826,42.08,0.8,20.85,0,0.8,2,25.7811
2017-01-10 09:00:00,27.7,0.733,48.24,0.9,20.52,0,0.8,2,23.5412
2017-01-10 10:00:00,27.1,0.569,57.56,1.1,21.2,0,0.8,2,15.881699999999999
2017-01-10 11:00:00,25.3,0.356,68.76,1.0,29.92,0,0.8,2,8.5416
2017-01-10 12:00:00,20.4,0.125,81.01,1.1,49.9,0,0.8,2,2.5011
2017-01-10 13:00:00,17.8,0.0,-1.0,1.3,51.08,0,0.8,2,0.0
2017-01-10 14:00:00,16.2,0.0,-1.0,1.3,55.52,0,0.8,2,0.0
2017-01-10 15:00:00,15.0,0.0,-1.0,1.3,59.36,0,0.8,2,0.0
2017-01-10 16:00:00,14.1,0.0,-1.0,1.2,61.56,0,0.8,2,0.0
2017-01-10 17:00:00,13.5,0.0,-1.0,1.3,61.49,0,0.8,2,0.0
2017-01-10 18:00:00,12.8,0.0,-1.0,1.3,60.77,0,0.7,2,0.0
2017-01-10 19:00:00,11.9,0.0,-1.0,1.3,60.95,0,0.7,2,0.0
2017-01-10 20:00:00,10.8,0.0,-1.0,1.4,61.95,0,0.7,2,0.0
2017-01-10 21:00:00,10.0,0.0,-1.0,1.5,61.96,0,0.7,2,0.0
2017-01-10 22:00:00,9.6,0.0,-1.0,1.6,61.91,0,0.7,2,0.0
2017-01-10 23:00:00,9.2,0.0,-1.0,1.8,63.41,0,0.7,2,0.0
2017-01-11 00:00:00,9.0,0.0,-1.0,1.9,65.07,0,0.7,4,0.0
2017-01-11 01:00:00,9.0,0.0,-1.0,2.0,66.34,0,0.6,4,0.0
2017-01-11 02:00:00,12.6,0.04,-1.0,2.9,53.95,0,0.6,4,1.4595
2017-01-11 03:00:00,16.2,0.253,73.7,3.3,43.89,0,0.7,4,6.0893999999999995
2017-01-11 04:00:00,21.0,0.479,61.97,2.6,32.09,0,0.7,4,11.850200000000001
2017-01-11 05:00:00,24.6,0.667,51.72,1.4,23.89,0,0.7,4,19.0891
2017-01-11 06:00:00,26.2,0.791,44.03,1.0,22.24,0,0.7,4,25.1839
2017-01-11 07:00:00,27.0,0.842,40.4,1.4,21.55,0,0.8,4,23.8314
2017-01-11 08:00:00,27.4,0.821,41.9,1.7,21.06,0,0.8,4,23.0614
2017-01-11 09:00:00,27.2,0.716,48.06,1.9,20.9,0,0.8,4,19.4955
2017-01-11 10:00:00,26.4,0.555,57.39,2.0,21.84,0,0.8,4,15.057300000000001
2017-01-11 11:00:00,24.3,0.345,68.6,1.6,30.57,0,0.8,4,8.9597
2017-01-11 12:00:00,18.8,0.119,80.87,1.3,51.89,0,0.8,4,0.0
2017-01-11 13:00:00,16.4,0.0,-1.0,1.4,54.51,0,0.7,4,0.0
2017-01-11 14:00:00,15.1,0.0,-1.0,1.4,58.38,0,0.7,4,0.0
2017-01-11 15:00:00,14.1,0.0,-1.0,1.4,61.68,0,0.7,4,0.0
2017-01-11 16:00:00,13.5,0.0,-1.0,1.3,62.39,0,0.7,4,0.0
2017-01-11 17:00:00,13.2,0.0,-1.0,1.2,60.56,0,0.7,4,0.0
2017-01-11 18:00:00,12.8,0.0,-1.0,1.2,58.78,0,0.7,4,0.0
2017-01-11 19:00:00,12.3,0.0,-1.0,1.2,57.53,0,0.7,4,0.0
2017-01-11 20:00:00,11.7,0.0,-1.0,1.3,57.14,0,0.7,4,0.0
2017-01-11 21:00:00,10.9,0.0,-1.0,1.3,58.45,0,0.7,4,0.0
2017-01-11 22:00:00,10.1,0.0,-1.0,1.4,60.39,0,0.7,4,0.0
2017-01-11 23:00:00,9.4,0.0,-1.0,1.4,61.97,0,0.7,4,0.0
2017-01-12 00:00:00,8.9,0.0,-1.0,1.5,62.61,0,0.7,2,0.0
2017-01-12 01:00:00,8.7,0.0,-1.0,1.7,62.4,0,0.8,2,0.0
2017-01-12 02:00:00,12.4,0.037,-1.0,2.7,48.56,0,0.8,2,1.3794
2017-01-12 03:00:00,16.0,0.24200000000000002,73.71,3.4,37.16,0,0.9,2,6.882999999999999
2017-01-12 04:00:00,20.7,0.464,61.94,2.8,29.69,0,0.9,2,13.6848
2017-01-12 05:00:00,24.4,0.644,51.66,1.6,25.78,0,1.0,2,20.778
2017-01-12 06:00:00,26.0,0.768,43.92,1.5,25.8,0,1.0,2,23.9678
2017-01-12 07:00:00,26.9,0.819,40.24,1.5,25.67,0,1.1,2,25.6413
2017-01-12 08:00:00,27.3,0.797,41.72,1.5,25.44,0,1.1,2,25.8215
2017-01-12 09:00:00,27.2,0.704,47.88,1.4,25.5,0,1.1,2,22.5868
2017-01-12 10:00:00,26.6,0.544,57.22,1.3,26.34,0,1.1,2,14.0515
2017-01-12 11:00:00,25.0,0.335,68.44,1.0,34.92,0,1.2,2,6.8178
2017-01-12 12:00:00,20.3,0.114,80.72,1.0,53.78,0,1.2,2,1.1069000000000004
2017-01-12 13:00:00,18.0,0.0,-1.0,1.3,55.15,0,1.2,2,0.0
2017-01-12 14:00:00,16.8,0.0,-1.0,1.2,58.39,0,1.1,2,0.0
2017-01-12 15:00:00,15.8,0.0,-1.0,1.2,60.24,0,1.1,2,0.0
2017-01-12 16:00:00,15.2,0.0,-1.0,1.1,59.98,0,1.1,2,0.0
2017-01-12 17:00:00,15.3,0.0,-1.0,1.0,55.6,0,1.1,2,0.0
2017-01-12 18:00:00,15.3,0.0,-1.0,0.8,52.01,0,1.1,2,0.0
2017-01-12 19:00:00,15.1,0.0,-1.0,0.8,50.13,0,1.2,2,0.0
2017-01-12 20:00:00,14.6,0.0,-1.0,0.8,50.35,0,1.2,2,0.0
2017-01-12 21:00:00,14.0,0.0,-1.0,0.9,51.56,0,1.2,2,0.0
2017-01-12 22:00:00,13.6,0.0,-1.0,1.1,52.49,0,1.2,2,0.0
2017-01-12 23:00:00,13.1,0.0,-1.0,1.2,53.93,0,1.2,2,0.0
2017-01-13 00:00:00,12.7,0.0,-1.0,1.2,55.18,0,1.2,2,0.0
2017-01-13 01:00:00,12.0,0.0,-1.0,1.2,58.62,0,1.3,2,0.0
2017-01-13 02:00:00,14.2,0.031,-1.0,1.3,61.31,0,1.3,2,1.1468
2017-01-13 03:00:00,17.6,0.227,73.71,2.4,42.07,0,1.3,2,3.274800000000001
2017-01-13 04:00:00,21.8,0.441,61.92,1.8,34.44,0,1.3,2,13.7808
2017-01-13 05:00:00,24.8,0.619,51.59,1.0,31.19,0,1.4,2,18.8546
2017-01-13 06:00:00,26.3,0.745,43.8,0.9,30.37,0,1.4,2,23.1249
2017-01-13 07:00:00,27.2,0.799,40.08,1.0,30.03,0,1.5,2,24.904
2017-01-13 08:00:00,27.7,0.777,41.53,1.0,29.75,0,1.5,2,24.0741
2017-01-13 09:00:00,27.6,0.672,47.69,1.0,30.1,0,1.5,2,18.4267
2017-01-13 10:00:00,27.0,0.514,57.04,1.1,31.37,0,1.6,2,13.968399999999999
2017-01-13 11:00:00,25.5,0.313,68.27,0.9,39.34,0,1.6,2,7.0169
2017-01-13 12:00:00,21.2,0.102,80.57,0.8,59.23,0,1.7,2,0.6600000000000001
